spend_date,channel,category,marketing_spend
2026-01-19,D2C_WEB,Trousers,1254.84
2026-01-19,D2C_WEB,Jackets,979.82
2026-01-19,MYNTRA,Shirts,5928.51
2026-01-19,MYNTRA,T-Shirts,4449.28
2026-01-19,MYNTRA,Jeans,5120.23
2026-01-19,MYNTRA,Co-ords,3470.21
2026-01-19,MYNTRA,Trousers,1959.76
2026-01-19,MYNTRA,Jackets,2387.56
2026-01-19,FLIPKART,Shirts,3346.58
2026-01-19,FLIPKART,T-Shirts,3547.07
2026-01-19,FLIPKART,Jeans,3434.62
2026-01-19,FLIPKART,Co-ords,1627.26
2026-01-19,FLIPKART,Trousers,1817.4
2026-01-19,FLIPKART,Jackets,1391.58
2026-01-19,AJIO,Shirts,2858.84
2026-01-19,AJIO,T-Shirts,2373.51
2026-01-19,AJIO,Jeans,1068.29
2026-01-19,AJIO,Co-ords,1265.43
2026-01-19,AJIO,Trousers,742.46
2026-01-19,AJIO,Jackets,671.22
2026-01-20,D2C_APP,Shirts,5948.56
2026-01-20,D2C_APP,T-Shirts,2894.54
2026-01-20,D2C_APP,Jeans,2800.75
2026-01-20,D2C_APP,Co-ords,2191.42
2026-01-20,D2C_APP,Trousers,2111.66
2026-01-20,D2C_APP,Jackets,1720.76
2026-01-20,D2C_WEB,Shirts,4445.27
2026-01-20,D2C_WEB,T-Shirts,2682.86
2026-01-20,D2C_WEB,Jeans,2407.34
2026-01-20,D2C_WEB,Co-ords,1727.92
2026-01-20,D2C_WEB,Trousers,1361.34
2026-01-20,D2C_WEB,Jackets,687.74
2026-01-20,MYNTRA,Shirts,7847.22
2026-01-20,MYNTRA,T-Shirts,6774.07
2026-01-20,MYNTRA,Jeans,3404.47
2026-01-20,MYNTRA,Co-ords,3663.7
2026-01-20,MYNTRA,Trousers,2378.82
2026-01-20,MYNTRA,Jackets,1819.19
2026-01-20,FLIPKART,Shirts,3070.48
2026-01-20,FLIPKART,T-Shirts,4087.01
2026-01-20,FLIPKART,Jeans,2483.71
2026-01-20,FLIPKART,Co-ords,2299.02
2026-01-20,FLIPKART,Trousers,1463.72
2026-01-20,FLIPKART,Jackets,1081.46
2026-01-20,AJIO,Shirts,1870.75
2026-01-20,AJIO,T-Shirts,2072.9
2026-01-20,AJIO,Jeans,1903.95
2026-01-20,AJIO,Co-ords,1113.35
2026-01-20,AJIO,Trousers,633.2
2026-01-20,AJIO,Jackets,565.97
2026-01-21,D2C_APP,Shirts,7401.32
2026-01-21,D2C_APP,T-Shirts,3018.73
2026-01-21,D2C_APP,Jeans,3295.19
2026-01-21,D2C_APP,Co-ords,2282.34
2026-01-21,D2C_APP,Trousers,2343.54
2026-01-21,D2C_APP,Jackets,1254.57
2026-01-21,D2C_WEB,Shirts,2568.0
2026-01-21,D2C_WEB,T-Shirts,2289.84
2026-01-21,D2C_WEB,Jeans,2455.85
2026-01-21,D2C_WEB,Co-ords,1325.6
2026-01-21,D2C_WEB,Trousers,1338.62
2026-01-21,D2C_WEB,Jackets,1281.29
2026-01-21,MYNTRA,Shirts,7432.09
2026-01-21,MYNTRA,T-Shirts,5435.71
2026-01-21,MYNTRA,Jeans,3814.22
2026-01-21,MYNTRA,Co-ords,2872.62
2026-01-21,MYNTRA,Trousers,2452.41
2026-01-21,MYNTRA,Jackets,1941.79
2026-01-21,FLIPKART,Shirts,5759.08
2026-01-21,FLIPKART,T-Shirts,3794.71
2026-01-21,FLIPKART,Jeans,1861.55
2026-01-21,FLIPKART,Co-ords,1450.27
2026-01-21,FLIPKART,Trousers,1859.42
2026-01-21,FLIPKART,Jackets,1083.77
2026-01-21,AJIO,Shirts,2137.32
2026-01-21,AJIO,T-Shirts,1250.22
2026-01-21,AJIO,Jeans,1126.95
2026-01-21,AJIO,Co-ords,1084.69
2026-01-21,AJIO,Trousers,1063.22
2026-01-21,AJIO,Jackets,597.51
2026-01-22,D2C_APP,Shirts,6979.2
2026-01-22,D2C_APP,T-Shirts,2807.27
2026-01-22,D2C_APP,Jeans,2465.02
2026-01-22,D2C_APP,Co-ords,2448.75
2026-01-22,D2C_APP,Trousers,1748.22
2026-01-22,D2C_APP,Jackets,2001.3
2026-01-22,D2C_WEB,Shirts,3016.14
2026-01-22,D2C_WEB,T-Shirts,2436.9
2026-01-22,D2C_WEB,Jeans,2867.03
2026-01-22,D2C_WEB,Co-ords,1913.11
2026-01-22,D2C_WEB,Trousers,1632.03
2026-01-22,D2C_WEB,Jackets,925.2
2026-01-22,MYNTRA,Shirts,9149.91
2026-01-22,MYNTRA,T-Shirts,5615.66
2026-01-22,MYNTRA,Jeans,4767.19
2026-01-22,MYNTRA,Co-ords,2247.79
2026-01-22,MYNTRA,Trousers,2830.67
2026-01-22,MYNTRA,Jackets,1777.3
2026-01-22,FLIPKART,Shirts,5546.34
2026-01-22,FLIPKART,T-Shirts,3789.71
2026-01-22,FLIPKART,Jeans,3222.38
2026-01-22,FLIPKART,Co-ords,1711.23
2026-01-22,FLIPKART,Trousers,1675.87
2026-01-22,FLIPKART,Jackets,1202.8
2026-01-22,AJIO,Shirts,1918.33
2026-01-22,AJIO,T-Shirts,2360.81
2026-01-22,AJIO,Jeans,1068.62
2026-01-22,AJIO,Co-ords,1125.73
2026-01-22,AJIO,Trousers,1055.65
2026-01-22,AJIO,Jackets,813.34
2026-01-23,D2C_APP,Shirts,3876.28
2026-01-23,D2C_APP,T-Shirts,4180.79
2026-01-23,D2C_APP,Jeans,3992.03
2026-01-23,D2C_APP,Co-ords,1799.68
2026-01-23,D2C_APP,Trousers,1898.07
2026-01-23,D2C_APP,Jackets,1856.57
2026-01-23,D2C_WEB,Shirts,3409.28
2026-01-23,D2C_WEB,T-Shirts,1989.41
2026-01-23,D2C_WEB,Jeans,1789.47
2026-01-23,D2C_WEB,Co-ords,1072.63
2026-01-23,D2C_WEB,Trousers,1570.68
2026-01-23,D2C_WEB,Jackets,694.69
2026-01-23,MYNTRA,Shirts,5776.17
2026-01-23,MYNTRA,T-Shirts,5948.86
2026-01-23,MYNTRA,Jeans,3681.8
2026-01-23,MYNTRA,Co-ords,2607.53
2026-01-23,MYNTRA,Trousers,2577.28
2026-01-23,MYNTRA,Jackets,2452.72
2026-01-23,FLIPKART,Shirts,5745.5
2026-01-23,FLIPKART,T-Shirts,2467.27
2026-01-23,FLIPKART,Jeans,2316.26
2026-01-23,FLIPKART,Co-ords,1344.62
2026-01-23,FLIPKART,Trousers,1010.72
2026-01-23,FLIPKART,Jackets,826.78
2026-01-23,AJIO,Shirts,2487.26
2026-01-23,AJIO,T-Shirts,2206.02
2026-01-23,AJIO,Jeans,1901.89
2026-01-23,AJIO,Co-ords,901.05
2026-01-23,AJIO,Trousers,672.74
2026-01-23,AJIO,Jackets,635.23
2026-01-24,D2C_APP,Shirts,9627.11
2026-01-24,D2C_APP,T-Shirts,7099.84
2026-01-24,D2C_APP,Jeans,4696.2
2026-01-24,D2C_APP,Co-ords,2635.19
2026-01-24,D2C_APP,Trousers,2613.98
2026-01-24,D2C_APP,Jackets,1621.71
2026-01-24,D2C_WEB,Shirts,5071.06
2026-01-24,D2C_WEB,T-Shirts,3206.63
2026-01-24,D2C_WEB,Jeans,3004.83
2026-01-24,D2C_WEB,Co-ords,2288.92
2026-01-24,D2C_WEB,Trousers,1227.53
2026-01-24,D2C_WEB,Jackets,1176.37
2026-01-24,MYNTRA,Shirts,7899.99
2026-01-24,MYNTRA,T-Shirts,7766.36
2026-01-24,MYNTRA,Jeans,5273.7
2026-01-24,MYNTRA,Co-ords,2748.21
2026-01-24,MYNTRA,Trousers,3800.59
2026-01-24,MYNTRA,Jackets,2683.62
2026-01-24,FLIPKART,Shirts,6763.86
2026-01-24,FLIPKART,T-Shirts,4307.31
2026-01-24,FLIPKART,Jeans,3610.77
2026-01-24,FLIPKART,Co-ords,2077.47
2026-01-24,FLIPKART,Trousers,1577.41
2026-01-24,FLIPKART,Jackets,2016.28
2026-01-24,AJIO,Shirts,3347.84
2026-01-24,AJIO,T-Shirts,2756.84
2026-01-24,AJIO,Jeans,1832.83
2026-01-24,AJIO,Co-ords,1133.64
2026-01-24,AJIO,Trousers,1394.22
2026-01-24,AJIO,Jackets,1075.72
2026-01-25,D2C_APP,Shirts,9349.9
2026-01-25,D2C_APP,T-Shirts,5830.19
2026-01-25,D2C_APP,Jeans,3492.36
2026-01-25,D2C_APP,Co-ords,2731.24
2026-01-25,D2C_APP,Trousers,2687.18
2026-01-25,D2C_APP,Jackets,2462.61
2026-01-25,D2C_WEB,Shirts,4154.51
2026-01-25,D2C_WEB,T-Shirts,2794.6
2026-01-25,D2C_WEB,Jeans,3524.7
2026-01-25,D2C_WEB,Co-ords,2285.95
2026-01-25,D2C_WEB,Trousers,1612.68
2026-01-25,D2C_WEB,Jackets,1131.77
2026-01-25,MYNTRA,Shirts,10485.92
2026-01-25,MYNTRA,T-Shirts,5250.54
2026-01-25,MYNTRA,Jeans,3876.22
2026-01-25,MYNTRA,Co-ords,4016.71
2026-01-25,MYNTRA,Trousers,2177.82
2026-01-25,MYNTRA,Jackets,2719.89
2026-01-25,FLIPKART,Shirts,5857.8
2026-01-25,FLIPKART,T-Shirts,3274.76
2026-01-25,FLIPKART,Jeans,2938.31
2026-01-25,FLIPKART,Co-ords,2660.73
2026-01-25,FLIPKART,Trousers,1510.87
2026-01-25,FLIPKART,Jackets,1369.21
2026-01-25,AJIO,Shirts,4230.74
2026-01-25,AJIO,T-Shirts,2185.75
2026-01-25,AJIO,Jeans,1352.7
2026-01-25,AJIO,Co-ords,917.9
2026-01-25,AJIO,Trousers,1199.87
2026-01-25,AJIO,Jackets,1123.54
2026-01-26,D2C_APP,Shirts,4716.71
2026-01-26,D2C_APP,T-Shirts,3288.93
2026-01-26,D2C_APP,Jeans,2556.66
2026-01-26,D2C_APP,Co-ords,2946.69
2026-01-26,D2C_APP,Trousers,1482.16
2026-01-26,D2C_APP,Jackets,1546.78
2026-01-26,D2C_WEB,Shirts,4165.76
2026-01-26,D2C_WEB,T-Shirts,2058.41
2026-01-26,D2C_WEB,Jeans,2731.73
2026-01-26,D2C_WEB,Co-ords,1376.5
2026-01-26,D2C_WEB,Trousers,1658.4
2026-01-26,D2C_WEB,Jackets,705.38
2026-01-26,MYNTRA,Shirts,8618.14
2026-01-26,MYNTRA,T-Shirts,5621.69
2026-01-26,MYNTRA,Jeans,3564.63
2026-01-26,MYNTRA,Co-ords,3156.13
2026-01-26,MYNTRA,Trousers,1804.95
2026-01-26,MYNTRA,Jackets,2417.42
2026-01-26,FLIPKART,Shirts,5131.5
2026-01-26,FLIPKART,T-Shirts,3871.3
2026-01-26,FLIPKART,Jeans,2734.18
2026-01-26,FLIPKART,Co-ords,2293.84
2026-01-26,FLIPKART,Trousers,1711.04
2026-01-26,FLIPKART,Jackets,824.73
2026-01-26,AJIO,Shirts,2498.25
2026-01-26,AJIO,T-Shirts,1707.84
2026-01-26,AJIO,Jeans,1984.88
2026-01-26,AJIO,Co-ords,936.02
2026-01-26,AJIO,Trousers,1087.39
2026-01-26,AJIO,Jackets,515.53
2026-01-27,D2C_APP,Shirts,5043.24
2026-01-27,D2C_APP,T-Shirts,5343.25
2026-01-27,D2C_APP,Jeans,4375.88
2026-01-27,D2C_APP,Co-ords,1515.99
2026-01-27,D2C_APP,Trousers,1917.02
2026-01-27,D2C_APP,Jackets,1646.88
2026-01-27,D2C_WEB,Shirts,4733.45
2026-01-27,D2C_WEB,T-Shirts,2956.31
2026-01-27,D2C_WEB,Jeans,2022.92
2026-01-27,D2C_WEB,Co-ords,1725.02
2026-01-27,D2C_WEB,Trousers,942.22
2026-01-27,D2C_WEB,Jackets,1067.96
2026-01-27,MYNTRA,Shirts,6979.15
2026-01-27,MYNTRA,T-Shirts,3806.31
2026-01-27,MYNTRA,Jeans,3745.24
2026-01-27,MYNTRA,Co-ords,1889.88
2026-01-27,MYNTRA,Trousers,3066.63
2026-01-27,MYNTRA,Jackets,1989.01
2026-01-27,FLIPKART,Shirts,4253.68
2026-01-27,FLIPKART,T-Shirts,2695.76
2026-01-27,FLIPKART,Jeans,2369.32
2026-01-27,FLIPKART,Co-ords,2036.01
2026-01-27,FLIPKART,Trousers,1414.11
2026-01-27,FLIPKART,Jackets,1395.88
2026-01-27,AJIO,Shirts,2751.47
2026-01-27,AJIO,T-Shirts,1717.16
2026-01-27,AJIO,Jeans,1227.93
2026-01-27,AJIO,Co-ords,918.22
2026-01-27,AJIO,Trousers,727.13
2026-01-27,AJIO,Jackets,494.42
2026-01-28,D2C_APP,Shirts,6412.71
2026-01-28,D2C_APP,T-Shirts,4838.94
2026-01-28,D2C_APP,Jeans,2601.0
2026-01-28,D2C_APP,Co-ords,2016.91
2026-01-28,D2C_APP,Trousers,1322.28
2026-01-28,D2C_APP,Jackets,1323.0
2026-01-28,D2C_WEB,Shirts,2666.61
2026-01-28,D2C_WEB,T-Shirts,2743.32
2026-01-28,D2C_WEB,Jeans,2969.91
2026-01-28,D2C_WEB,Co-ords,1833.54
2026-01-28,D2C_WEB,Trousers,1384.57
2026-01-28,D2C_WEB,Jackets,1265.72
2026-01-28,MYNTRA,Shirts,4820.03
2026-01-28,MYNTRA,T-Shirts,3560.3
2026-01-28,MYNTRA,Jeans,3305.33
2026-01-28,MYNTRA,Co-ords,1968.63
2026-01-28,MYNTRA,Trousers,2609.44
2026-01-28,MYNTRA,Jackets,1491.9
2026-01-28,FLIPKART,Shirts,4456.06
2026-01-28,FLIPKART,T-Shirts,2231.96
2026-01-28,FLIPKART,Jeans,3039.22
2026-01-28,FLIPKART,Co-ords,1345.03
2026-01-28,FLIPKART,Trousers,1687.47
2026-01-28,FLIPKART,Jackets,1370.08
2026-01-28,AJIO,Shirts,2648.88
2026-01-28,AJIO,T-Shirts,1809.07
2026-01-28,AJIO,Jeans,1885.96
2026-01-28,AJIO,Co-ords,1234.76
2026-01-28,AJIO,Trousers,569.95
2026-01-28,AJIO,Jackets,484.04
2026-01-29,D2C_APP,Shirts,5305.44
2026-01-29,D2C_APP,T-Shirts,3391.01
2026-01-29,D2C_APP,Jeans,2543.41
2026-01-29,D2C_APP,Co-ords,1839.85
2026-01-29,D2C_APP,Trousers,2379.14
2026-01-29,D2C_APP,Jackets,1014.8
2026-01-29,D2C_WEB,Shirts,2940.95
2026-01-29,D2C_WEB,T-Shirts,3579.92
2026-01-29,D2C_WEB,Jeans,1657.76
2026-01-29,D2C_WEB,Co-ords,1047.67
2026-01-29,D2C_WEB,Trousers,953.22
2026-01-29,D2C_WEB,Jackets,839.3
2026-01-29,MYNTRA,Shirts,4851.87
2026-01-29,MYNTRA,T-Shirts,3576.77
2026-01-29,MYNTRA,Jeans,5137.97
2026-01-29,MYNTRA,Co-ords,3454.26
2026-01-29,MYNTRA,Trousers,2455.53
2026-01-29,MYNTRA,Jackets,2051.58
2026-01-29,FLIPKART,Shirts,5004.43
2026-01-29,FLIPKART,T-Shirts,2522.81
2026-01-29,FLIPKART,Jeans,3057.98
2026-01-29,FLIPKART,Co-ords,1933.97
2026-01-29,FLIPKART,Trousers,1317.97
2026-01-29,FLIPKART,Jackets,968.09
2026-01-29,AJIO,Shirts,3145.61
2026-01-29,AJIO,T-Shirts,1794.22
2026-01-29,AJIO,Jeans,1910.05
2026-01-29,AJIO,Co-ords,877.62
2026-01-29,AJIO,Trousers,978.75
2026-01-29,AJIO,Jackets,453.05
2026-01-30,D2C_APP,Shirts,4654.84
2026-01-30,D2C_APP,T-Shirts,4989.7
2026-01-30,D2C_APP,Jeans,3916.93
2026-01-30,D2C_APP,Co-ords,1700.56
2026-01-30,D2C_APP,Trousers,1320.86
2026-01-30,D2C_APP,Jackets,1066.27
2026-01-30,D2C_WEB,Shirts,4589.88
2026-01-30,D2C_WEB,T-Shirts,3329.02
2026-01-30,D2C_WEB,Jeans,1587.59
2026-01-30,D2C_WEB,Co-ords,1979.56
2026-01-30,D2C_WEB,Trousers,1034.9
2026-01-30,D2C_WEB,Jackets,1128.15
2026-01-30,MYNTRA,Shirts,5593.11
2026-01-30,MYNTRA,T-Shirts,4085.81
2026-01-30,MYNTRA,Jeans,4566.21
2026-01-30,MYNTRA,Co-ords,2472.69
2026-01-30,MYNTRA,Trousers,3012.97
2026-01-30,MYNTRA,Jackets,1668.78
2026-01-30,FLIPKART,Shirts,5078.3
2026-01-30,FLIPKART,T-Shirts,2570.02
2026-01-30,FLIPKART,Jeans,1767.76
2026-01-30,FLIPKART,Co-ords,1604.26
2026-01-30,FLIPKART,Trousers,1168.43
2026-01-30,FLIPKART,Jackets,1182.87
2026-01-30,AJIO,Shirts,2999.91
2026-01-30,AJIO,T-Shirts,2458.49
2026-01-30,AJIO,Jeans,1802.21
2026-01-30,AJIO,Co-ords,925.13
2026-01-30,AJIO,Trousers,788.09
2026-01-30,AJIO,Jackets,468.93
2026-01-31,D2C_APP,Shirts,7082.35
2026-01-31,D2C_APP,T-Shirts,3720.36
2026-01-31,D2C_APP,Jeans,3640.95
2026-01-31,D2C_APP,Co-ords,3223.88
2026-01-31,D2C_APP,Trousers,1926.29
2026-01-31,D2C_APP,Jackets,2005.59
2026-01-31,D2C_WEB,Shirts,3616.87
2026-01-31,D2C_WEB,T-Shirts,3045.29
2026-01-31,D2C_WEB,Jeans,3224.37
2026-01-31,D2C_WEB,Co-ords,2250.48
2026-01-31,D2C_WEB,Trousers,1983.47
2026-01-31,D2C_WEB,Jackets,1082.28
2026-01-31,MYNTRA,Shirts,9594.27
2026-01-31,MYNTRA,T-Shirts,8270.05
2026-01-31,MYNTRA,Jeans,7130.09
2026-01-31,MYNTRA,Co-ords,2675.85
2026-01-31,MYNTRA,Trousers,3777.64
2026-01-31,MYNTRA,Jackets,2489.15
2026-01-31,FLIPKART,Shirts,5494.47
2026-01-31,FLIPKART,T-Shirts,5112.73
2026-01-31,FLIPKART,Jeans,2407.45
2026-01-31,FLIPKART,Co-ords,2374.55
2026-01-31,FLIPKART,Trousers,1451.59
2026-01-31,FLIPKART,Jackets,1757.51
2026-01-31,AJIO,Shirts,2465.55
2026-01-31,AJIO,T-Shirts,2042.64
2026-01-31,AJIO,Jeans,1327.16
2026-01-31,AJIO,Co-ords,1411.25
2026-01-31,AJIO,Trousers,1180.13
2026-01-31,AJIO,Jackets,672.81
2026-02-01,D2C_APP,Shirts,5550.15
2026-02-01,D2C_APP,T-Shirts,4427.17
2026-02-01,D2C_APP,Jeans,3593.67
2026-02-01,D2C_APP,Co-ords,3290.75
2026-02-01,D2C_APP,Trousers,3090.21
2026-02-01,D2C_APP,Jackets,1401.8
2026-02-01,D2C_WEB,Shirts,4284.33
2026-02-01,D2C_WEB,T-Shirts,3339.22
2026-02-01,D2C_WEB,Jeans,2067.69
2026-02-01,D2C_WEB,Co-ords,1427.76
2026-02-01,D2C_WEB,Trousers,2166.11
2026-02-01,D2C_WEB,Jackets,1616.9
2026-02-01,MYNTRA,Shirts,9004.48
2026-02-01,MYNTRA,T-Shirts,8228.1
2026-02-01,MYNTRA,Jeans,6767.86
2026-02-01,MYNTRA,Co-ords,4324.88
2026-02-01,MYNTRA,Trousers,3572.82
2026-02-01,MYNTRA,Jackets,2661.43
2026-02-01,FLIPKART,Shirts,5121.54
2026-02-01,FLIPKART,T-Shirts,5558.86
2026-02-01,FLIPKART,Jeans,3579.93
2026-02-01,FLIPKART,Co-ords,1717.34
2026-02-01,FLIPKART,Trousers,2491.0
2026-02-01,FLIPKART,Jackets,1602.41
2026-02-01,AJIO,Shirts,2636.84
2026-02-01,AJIO,T-Shirts,2813.31
2026-02-01,AJIO,Jeans,2487.58
2026-02-01,AJIO,Co-ords,1004.04
2026-02-01,AJIO,Trousers,848.3
2026-02-01,AJIO,Jackets,1040.84
2026-02-02,D2C_APP,Shirts,5034.13
2026-02-02,D2C_APP,T-Shirts,3921.24
2026-02-02,D2C_APP,Jeans,3798.08
2026-02-02,D2C_APP,Co-ords,2456.94
2026-02-02,D2C_APP,Trousers,2094.29
2026-02-02,D2C_APP,Jackets,1521.85
2026-02-02,D2C_WEB,Shirts,2647.51
2026-02-02,D2C_WEB,T-Shirts,3507.14
2026-02-02,D2C_WEB,Jeans,2668.3
2026-02-02,D2C_WEB,Co-ords,1734.2
2026-02-02,D2C_WEB,Trousers,1211.08
2026-02-02,D2C_WEB,Jackets,766.93
2026-02-02,MYNTRA,Shirts,6581.37
2026-02-02,MYNTRA,T-Shirts,3437.5
2026-02-02,MYNTRA,Jeans,3340.59
2026-02-02,MYNTRA,Co-ords,2259.49
2026-02-02,MYNTRA,Trousers,2766.52
2026-02-02,MYNTRA,Jackets,1493.86
2026-02-02,FLIPKART,Shirts,4043.87
2026-02-02,FLIPKART,T-Shirts,2931.77
2026-02-02,FLIPKART,Jeans,3085.59
2026-02-02,FLIPKART,Co-ords,2268.21
2026-02-02,FLIPKART,Trousers,1322.21
2026-02-02,FLIPKART,Jackets,1200.8
2026-02-02,AJIO,Shirts,2826.28
2026-02-02,AJIO,T-Shirts,1949.31
2026-02-02,AJIO,Jeans,1151.29
2026-02-02,AJIO,Co-ords,683.83
2026-02-02,AJIO,Trousers,1052.26
2026-02-02,AJIO,Jackets,794.3
2026-02-03,D2C_APP,Shirts,4776.54
2026-02-03,D2C_APP,T-Shirts,3629.19
2026-02-03,D2C_APP,Jeans,4426.57
2026-02-03,D2C_APP,Co-ords,2874.9
2026-02-03,D2C_APP,Trousers,1960.44
2026-02-03,D2C_APP,Jackets,1095.78
2026-02-03,D2C_WEB,Shirts,4855.74
2026-02-03,D2C_WEB,T-Shirts,3583.85
2026-02-03,D2C_WEB,Jeans,2110.51
2026-02-03,D2C_WEB,Co-ords,1719.56
2026-02-03,D2C_WEB,Trousers,1131.33
2026-02-03,D2C_WEB,Jackets,1087.6
2026-02-03,MYNTRA,Shirts,9193.02
2026-02-03,MYNTRA,T-Shirts,5800.28
2026-02-03,MYNTRA,Jeans,4651.31
2026-02-03,MYNTRA,Co-ords,3524.08
2026-02-03,MYNTRA,Trousers,1739.19
2026-02-03,MYNTRA,Jackets,1407.93
2026-02-03,FLIPKART,Shirts,4124.45
2026-02-03,FLIPKART,T-Shirts,4155.77
2026-02-03,FLIPKART,Jeans,2383.06
2026-02-03,FLIPKART,Co-ords,2092.07
2026-02-03,FLIPKART,Trousers,1418.32
2026-02-03,FLIPKART,Jackets,923.54
2026-02-03,AJIO,Shirts,2308.66
2026-02-03,AJIO,T-Shirts,1713.68
2026-02-03,AJIO,Jeans,1678.83
2026-02-03,AJIO,Co-ords,1229.55
2026-02-03,AJIO,Trousers,1110.08
2026-02-03,AJIO,Jackets,512.97
2026-02-04,D2C_APP,Shirts,5297.05
2026-02-04,D2C_APP,T-Shirts,3783.66
2026-02-04,D2C_APP,Jeans,4500.59
2026-02-04,D2C_APP,Co-ords,1583.82
2026-02-04,D2C_APP,Trousers,1493.38
2026-02-04,D2C_APP,Jackets,1885.17
2026-02-04,D2C_WEB,Shirts,2661.34
2026-02-04,D2C_WEB,T-Shirts,2958.46
2026-02-04,D2C_WEB,Jeans,2958.94
2026-02-04,D2C_WEB,Co-ords,1400.75
2026-02-04,D2C_WEB,Trousers,1323.11
2026-02-04,D2C_WEB,Jackets,1155.45
2026-02-04,MYNTRA,Shirts,6436.97
2026-02-04,MYNTRA,T-Shirts,3883.4
2026-02-04,MYNTRA,Jeans,5407.46
2026-02-04,MYNTRA,Co-ords,1962.35
2026-02-04,MYNTRA,Trousers,2747.35
2026-02-04,MYNTRA,Jackets,1790.21
2026-02-04,FLIPKART,Shirts,4293.99
2026-02-04,FLIPKART,T-Shirts,3331.83
2026-02-04,FLIPKART,Jeans,2942.45
2026-02-04,FLIPKART,Co-ords,2344.6
2026-02-04,FLIPKART,Trousers,1533.38
2026-02-04,FLIPKART,Jackets,1413.8
2026-02-04,AJIO,Shirts,2881.16
2026-02-04,AJIO,T-Shirts,1943.59
2026-02-04,AJIO,Jeans,1575.64
2026-02-04,AJIO,Co-ords,1277.77
2026-02-04,AJIO,Trousers,952.24
2026-02-04,AJIO,Jackets,640.27
2026-02-05,D2C_APP,Shirts,5102.54
2026-02-05,D2C_APP,T-Shirts,2873.63
2026-02-05,D2C_APP,Jeans,3075.44
2026-02-05,D2C_APP,Co-ords,1694.63
2026-02-05,D2C_APP,Trousers,1526.16
2026-02-05,D2C_APP,Jackets,1992.63
2026-02-05,D2C_WEB,Shirts,4892.37
2026-02-05,D2C_WEB,T-Shirts,2671.95
2026-02-05,D2C_WEB,Jeans,1862.33
2026-02-05,D2C_WEB,Co-ords,1523.99
2026-02-05,D2C_WEB,Trousers,1671.01
2026-02-05,D2C_WEB,Jackets,891.05
2026-02-05,MYNTRA,Shirts,8628.98
2026-02-05,MYNTRA,T-Shirts,4393.63
2026-02-05,MYNTRA,Jeans,3676.12
2026-02-05,MYNTRA,Co-ords,2639.11
2026-02-05,MYNTRA,Trousers,2765.08
2026-02-05,MYNTRA,Jackets,1608.49
2026-02-05,FLIPKART,Shirts,5745.8
2026-02-05,FLIPKART,T-Shirts,3255.79
2026-02-05,FLIPKART,Jeans,2010.22
2026-02-05,FLIPKART,Co-ords,2187.3
2026-02-05,FLIPKART,Trousers,1506.0
2026-02-05,FLIPKART,Jackets,1315.27
2026-02-05,AJIO,Shirts,2071.23
2026-02-05,AJIO,T-Shirts,2312.02
2026-02-05,AJIO,Jeans,1049.53
2026-02-05,AJIO,Co-ords,1147.1
2026-02-05,AJIO,Trousers,561.84
2026-02-05,AJIO,Jackets,838.33
2026-02-06,D2C_APP,Shirts,5702.22
2026-02-06,D2C_APP,T-Shirts,4914.89
2026-02-06,D2C_APP,Jeans,4119.55
2026-02-06,D2C_APP,Co-ords,1891.05
2026-02-06,D2C_APP,Trousers,1390.97
2026-02-06,D2C_APP,Jackets,1706.84
2026-02-06,D2C_WEB,Shirts,4797.71
2026-02-06,D2C_WEB,T-Shirts,1998.4
2026-02-06,D2C_WEB,Jeans,1751.91
2026-02-06,D2C_WEB,Co-ords,1765.76
2026-02-06,D2C_WEB,Trousers,847.93
2026-02-06,D2C_WEB,Jackets,761.79
2026-02-06,MYNTRA,Shirts,7790.72
2026-02-06,MYNTRA,T-Shirts,6311.01
2026-02-06,MYNTRA,Jeans,5156.21
2026-02-06,MYNTRA,Co-ords,2327.52
2026-02-06,MYNTRA,Trousers,2514.61
2026-02-06,MYNTRA,Jackets,1407.43
2026-02-06,FLIPKART,Shirts,3356.04
2026-02-06,FLIPKART,T-Shirts,4192.35
2026-02-06,FLIPKART,Jeans,2541.82
2026-02-06,FLIPKART,Co-ords,1682.18
2026-02-06,FLIPKART,Trousers,1234.84
2026-02-06,FLIPKART,Jackets,1058.29
2026-02-06,AJIO,Shirts,3307.31
2026-02-06,AJIO,T-Shirts,2425.44
2026-02-06,AJIO,Jeans,1367.62
2026-02-06,AJIO,Co-ords,1304.4
2026-02-06,AJIO,Trousers,741.3
2026-02-06,AJIO,Jackets,456.69
2026-02-07,D2C_APP,Shirts,5921.48
2026-02-07,D2C_APP,T-Shirts,5624.56
2026-02-07,D2C_APP,Jeans,4604.52
2026-02-07,D2C_APP,Co-ords,2054.01
2026-02-07,D2C_APP,Trousers,1896.87
2026-02-07,D2C_APP,Jackets,2179.67
2026-02-07,D2C_WEB,Shirts,4903.23
2026-02-07,D2C_WEB,T-Shirts,2865.48
2026-02-07,D2C_WEB,Jeans,2060.71
2026-02-07,D2C_WEB,Co-ords,2060.63
2026-02-07,D2C_WEB,Trousers,1315.58
2026-02-07,D2C_WEB,Jackets,1329.34
2026-02-07,MYNTRA,Shirts,10918.79
2026-02-07,MYNTRA,T-Shirts,8662.08
2026-02-07,MYNTRA,Jeans,6037.74
2026-02-07,MYNTRA,Co-ords,2961.59
2026-02-07,MYNTRA,Trousers,2713.61
