return_id,order_id,return_date,return_reason,refund_amount,reverse_logistics_cost
RT0048891,SN251124048891,2025-11-29,Style/fit not as expected,1266.91,80
RT0048893,SN251114048893,2025-11-26,Size issue,2537.06,80
RT0048900,SN251007048900,2025-10-17,Size issue,1982.04,80
RT0048906,SN260316048906,2026-03-30,Size issue,2169.69,80
RT0048909,SN251210048909,2025-12-16,Style/fit not as expected,3383.0,80
RT0048910,SN251217048910,2025-12-21,Quality not as expected,4582.72,80
RT0048913,SN251003048913,2025-10-08,Late delivery,1044.43,80
RT0048924,SN251121048924,2025-11-29,Quality not as expected,1915.84,0
RT0048925,SN251119048925,2025-12-02,Changed mind,1516.42,80
RT0048926,SN260305048926,2026-03-09,Size issue,4418.7,80
RT0048927,SN251216048927,2025-12-26,Style/fit not as expected,1217.48,80
RT0048929,SN251214048929,2025-12-16,Size issue,1539.14,80
RT0048936,SN251002048936,2025-10-07,Size issue,2802.16,80
RT0048948,SN260108048948,2026-01-11,Quality not as expected,1691.93,80
RT0048957,SN260223048957,2026-03-07,Quality not as expected,891.59,80
RT0048961,SN260122048961,2026-02-04,Style/fit not as expected,1467.29,80
RT0048963,SN251226048963,2025-12-29,Late delivery,1628.7,0
RT0048987,SN251214048987,2025-12-26,Size issue,1194.94,80
RT0048992,SN260114048992,2026-01-22,Quality not as expected,1800.36,80
RT0048995,SN260320048995,2026-03-25,Quality not as expected,1576.87,80
RT0049000,SN251024049000,2025-10-30,Quality not as expected,1213.21,80
RT0049005,SN251106049005,2025-11-12,Late delivery,2454.45,80
RT0049011,SN251201049011,2025-12-06,Wrong item delivered,1242.18,0
RT0049013,SN260206049013,2026-02-13,Changed mind,1541.65,80
RT0049017,SN260122049017,2026-01-24,Size issue,3493.38,80
RT0049018,SN251127049018,2025-12-03,Size issue,1404.79,80
RT0049020,SN260125049020,2026-02-06,Quality not as expected,1314.14,80
RT0049021,SN251031049021,2025-11-03,Style/fit not as expected,3175.71,80
RT0049023,SN260118049023,2026-01-22,Style/fit not as expected,751.92,80
RT0049032,SN260318049032,2026-03-21,Wrong item delivered,1729.0,80
RT0049039,SN260323049039,2026-03-28,Changed mind,2384.74,80
RT0049041,SN260228049041,2026-03-09,Style/fit not as expected,1230.49,80
RT0049045,SN260201049045,2026-02-07,Style/fit not as expected,588.38,80
RT0049053,SN251103049053,2025-11-14,Size issue,1730.86,80
RT0049058,SN260113049058,2026-01-24,Quality not as expected,2858.86,80
RT0049060,SN260101049060,2026-01-15,Size issue,1191.01,80
RT0049064,SN251203049064,2025-12-09,Wrong item delivered,2036.87,80
RT0049073,SN251001049073,2025-10-05,Quality not as expected,1183.1,80
RT0049082,SN251010049082,2025-10-12,Quality not as expected,1895.33,0
RT0049087,SN260218049087,2026-02-24,Changed mind,1651.16,80
RT0049089,SN260108049089,2026-01-21,Quality not as expected,1142.61,80
RT0049095,SN251009049095,2025-10-17,Wrong item delivered,1878.28,80
RT0049098,SN251205049098,2025-12-16,Style/fit not as expected,3377.86,80
RT0049111,SN260303049111,2026-03-14,Changed mind,1792.77,80
RT0049113,SN260206049113,2026-02-09,Style/fit not as expected,4437.42,80
RT0049117,SN260208049117,2026-02-19,Style/fit not as expected,737.97,80
RT0049118,SN260201049118,2026-02-03,Size issue,4307.1,80
RT0049125,SN260201049125,2026-02-05,Changed mind,997.76,80
RT0049127,SN251025049127,2025-10-28,Size issue,871.29,80
RT0049131,SN260312049131,2026-03-25,Size issue,1024.78,80
RT0049140,SN251101049140,2025-11-04,Size issue,3088.04,80
RT0049142,SN251127049142,2025-11-29,Style/fit not as expected,1595.2,80
RT0049143,SN251031049143,2025-11-10,Style/fit not as expected,2041.94,80
RT0049155,SN260120049155,2026-01-26,Quality not as expected,708.16,80
RT0049158,SN260130049158,2026-02-05,Changed mind,3208.67,80
RT0049160,SN251016049160,2025-10-26,Quality not as expected,679.4,80
RT0049161,SN251223049161,2026-01-04,Style/fit not as expected,1685.1,80
RT0049163,SN251003049163,2025-10-17,Style/fit not as expected,1574.14,80
RT0049167,SN260128049167,2026-02-09,Size issue,1570.5,80
RT0049176,SN251202049176,2025-12-09,Size issue,1014.59,80
RT0049177,SN251203049177,2025-12-12,Quality not as expected,2935.66,80
RT0049183,SN260311049183,2026-03-20,Late delivery,1296.97,80
RT0049189,SN251231049189,2026-01-08,Size issue,2245.03,80
RT0049191,SN251006049191,2025-10-14,Size issue,2712.69,80
RT0049209,SN260202049209,2026-02-11,Style/fit not as expected,3480.32,80
RT0049211,SN251020049211,2025-11-02,Size issue,1187.85,80
RT0049218,SN251218049218,2025-12-31,Style/fit not as expected,1117.02,80
RT0049222,SN260223049222,2026-02-26,Style/fit not as expected,1780.3,80
RT0049228,SN260218049228,2026-02-23,Size issue,913.74,80
RT0049234,SN251202049234,2025-12-16,Size issue,4568.49,80
RT0049235,SN251125049235,2025-12-06,Size issue,3111.68,80
RT0049250,SN251218049250,2025-12-27,Size issue,2115.52,80
RT0049254,SN251001049254,2025-10-07,Size issue,2530.2,80
RT0049260,SN260115049260,2026-01-18,Size issue,2673.61,80
RT0049264,SN260103049264,2026-01-12,Size issue,1446.63,80
RT0049275,SN251215049275,2025-12-18,Size issue,1973.88,80
RT0049294,SN251214049294,2025-12-20,Quality not as expected,819.81,80
RT0049299,SN251026049299,2025-11-02,Size issue,1371.61,80
RT0049303,SN251230049303,2026-01-01,Size issue,1058.8,80
RT0049307,SN251115049307,2025-11-28,Style/fit not as expected,1589.57,80
RT0049316,SN251101049316,2025-11-13,Style/fit not as expected,2840.46,80
RT0049323,SN251125049323,2025-12-03,Size issue,1163.36,80
RT0049325,SN251124049325,2025-12-05,Size issue,2621.79,80
RT0049337,SN251213049337,2025-12-18,Size issue,2069.47,80
RT0049338,SN251109049338,2025-11-23,Size issue,3440.64,80
RT0049371,SN251228049371,2026-01-02,Quality not as expected,949.16,80
RT0049375,SN251130049375,2025-12-13,Style/fit not as expected,3516.58,80
RT0049377,SN251208049377,2025-12-15,Style/fit not as expected,2171.84,80
RT0049385,SN251128049385,2025-12-11,Quality not as expected,1244.67,80
RT0049387,SN251010049387,2025-10-15,Late delivery,1224.38,80
RT0049390,SN251101049390,2025-11-11,Size issue,1855.07,80
RT0049395,SN251010049395,2025-10-17,Size issue,3757.32,80
RT0049401,SN251103049401,2025-11-07,Size issue,1466.2,80
RT0049404,SN260202049404,2026-02-14,Wrong item delivered,816.49,80
RT0049426,SN251122049426,2025-12-01,Style/fit not as expected,2460.73,80
RT0049428,SN260305049428,2026-03-15,Size issue,2165.6,80
RT0049429,SN251219049429,2026-01-02,Style/fit not as expected,2762.26,80
RT0049431,SN251130049431,2025-12-09,Style/fit not as expected,2064.27,80
RT0049438,SN251107049438,2025-11-16,Style/fit not as expected,2341.02,80
RT0049446,SN251123049446,2025-11-29,Size issue,1196.07,80
RT0049447,SN251119049447,2025-12-01,Size issue,4790.68,0
RT0049455,SN251102049455,2025-11-14,Style/fit not as expected,1137.27,80
RT0049466,SN251213049466,2025-12-27,Size issue,3683.56,80
RT0049469,SN251121049469,2025-11-27,Size issue,3236.4,80
RT0049476,SN260125049476,2026-02-08,Style/fit not as expected,986.8,80
RT0049482,SN251023049482,2025-11-04,Quality not as expected,1213.41,80
RT0049488,SN260312049488,2026-03-23,Style/fit not as expected,1656.17,80
RT0049492,SN260101049492,2026-01-13,Size issue,1024.32,80
RT0049497,SN251027049497,2025-11-03,Late delivery,3381.74,80
RT0049502,SN251205049502,2025-12-17,Size issue,1866.09,80
RT0049503,SN260305049503,2026-03-12,Size issue,1639.79,80
RT0049507,SN251028049507,2025-11-04,Quality not as expected,2101.4,80
RT0049521,SN251203049521,2025-12-11,Size issue,1428.01,80
RT0049538,SN251124049538,2025-12-06,Style/fit not as expected,9782.94,80
RT0049541,SN260108049541,2026-01-17,Size issue,1086.5,0
RT0049546,SN251230049546,2026-01-12,Size issue,2393.14,80
RT0049547,SN260211049547,2026-02-18,Size issue,2960.64,80
RT0049548,SN260118049548,2026-01-28,Changed mind,2089.22,80
RT0049551,SN251220049551,2025-12-31,Quality not as expected,1382.11,80
RT0049553,SN251227049553,2026-01-09,Style/fit not as expected,993.21,80
RT0049556,SN260201049556,2026-02-13,Quality not as expected,2898.69,80
RT0049565,SN260213049565,2026-02-24,Size issue,3719.1,80
RT0049569,SN251002049569,2025-10-13,Size issue,1280.08,80
RT0049572,SN260212049572,2026-02-21,Size issue,1023.39,80
RT0049573,SN260110049573,2026-01-15,Size issue,1966.73,80
RT0049578,SN251206049578,2025-12-13,Size issue,4653.03,80
RT0049591,SN260109049591,2026-01-15,Style/fit not as expected,1699.94,80
RT0049603,SN251109049603,2025-11-14,Late delivery,1403.65,80
RT0049610,SN260302049610,2026-03-13,Quality not as expected,2644.75,80
RT0049614,SN260305049614,2026-03-10,Size issue,1929.33,80
RT0049617,SN260123049617,2026-02-02,Size issue,1657.32,80
RT0049618,SN251006049618,2025-10-20,Wrong item delivered,5965.92,80
RT0049626,SN260217049626,2026-03-02,Changed mind,4208.7,80
RT0049636,SN260316049636,2026-03-20,Wrong item delivered,2996.95,0
RT0049651,SN260326049651,2026-03-31,Size issue,2811.29,80
RT0049654,SN251010049654,2025-10-23,Size issue,1219.93,80
RT0049662,SN260309049662,2026-03-21,Quality not as expected,1077.33,80
RT0049664,SN251203049664,2025-12-10,Quality not as expected,1555.56,80
RT0049667,SN260122049667,2026-01-25,Quality not as expected,1285.07,80
RT0049675,SN260218049675,2026-02-26,Size issue,1644.49,80
RT0049677,SN260112049677,2026-01-23,Quality not as expected,2373.29,80
RT0049681,SN260310049681,2026-03-15,Changed mind,1479.55,80
RT0049682,SN251110049682,2025-11-23,Size issue,573.43,80
RT0049688,SN260208049688,2026-02-16,Size issue,1355.12,80
RT0049696,SN251128049696,2025-12-11,Quality not as expected,3413.44,80
RT0049717,SN260211049717,2026-02-13,Quality not as expected,1691.69,80
RT0049733,SN251023049733,2025-10-25,Changed mind,1091.17,80
RT0049740,SN260209049740,2026-02-22,Size issue,1160.01,80
RT0049746,SN260112049746,2026-01-18,Size issue,1997.76,80
RT0049747,SN260306049747,2026-03-18,Size issue,1570.89,80
RT0049749,SN251128049749,2025-12-02,Size issue,1442.33,80
RT0049752,SN251022049752,2025-11-01,Size issue,1538.14,80
RT0049754,SN260110049754,2026-01-12,Quality not as expected,1396.61,80
RT0049755,SN260308049755,2026-03-15,Size issue,1034.14,80
RT0049756,SN251125049756,2025-12-07,Size issue,862.73,80
RT0049758,SN251027049758,2025-10-30,Size issue,1700.01,80
RT0049759,SN251106049759,2025-11-10,Quality not as expected,2008.02,0
RT0049764,SN251004049764,2025-10-13,Quality not as expected,545.81,80
RT0049768,SN251210049768,2025-12-15,Size issue,1736.2,80
RT0049772,SN260122049772,2026-02-01,Quality not as expected,5035.5,80
RT0049773,SN260226049773,2026-03-04,Size issue,1368.19,80
RT0049778,SN260319049778,2026-03-28,Quality not as expected,1307.43,80
RT0049781,SN251124049781,2025-11-30,Changed mind,1283.16,80
RT0049787,SN251213049787,2025-12-24,Style/fit not as expected,1490.75,80
RT0049792,SN251203049792,2025-12-05,Style/fit not as expected,1610.71,80
RT0049796,SN251207049796,2025-12-19,Style/fit not as expected,1994.65,80
RT0049797,SN251128049797,2025-12-04,Wrong item delivered,4354.95,80
RT0049803,SN260111049803,2026-01-21,Size issue,3726.42,80
RT0049809,SN260113049809,2026-01-24,Size issue,588.34,80
RT0049812,SN260104049812,2026-01-15,Quality not as expected,840.74,80
RT0049814,SN260205049814,2026-02-19,Quality not as expected,5264.76,80
RT0049821,SN251001049821,2025-10-06,Size issue,1440.74,80
RT0049823,SN260223049823,2026-02-27,Size issue,882.39,80
RT0049824,SN251012049824,2025-10-25,Size issue,1179.66,80
RT0049829,SN260305049829,2026-03-17,Quality not as expected,984.74,80
RT0049867,SN260217049867,2026-03-01,Quality not as expected,1185.94,80
RT0049883,SN251130049883,2025-12-10,Quality not as expected,5626.92,80
RT0049893,SN251113049893,2025-11-23,Changed mind,2607.1,80
RT0049896,SN260216049896,2026-02-22,Changed mind,1573.87,80
RT0049903,SN260226049903,2026-03-12,Style/fit not as expected,566.32,80
RT0049908,SN260112049908,2026-01-24,Quality not as expected,1133.67,80
RT0049910,SN251121049910,2025-12-03,Quality not as expected,5372.54,80
RT0049927,SN251204049927,2025-12-17,Size issue,1863.85,80
RT0049936,SN251220049936,2025-12-29,Style/fit not as expected,5934.48,80
RT0049941,SN251019049941,2025-10-24,Wrong item delivered,1402.92,80
RT0049948,SN251106049948,2025-11-11,Quality not as expected,1558.87,80
RT0049950,SN260319049950,2026-03-30,Quality not as expected,3440.2,80
RT0049951,SN260222049951,2026-03-06,Changed mind,3268.36,80
RT0049953,SN251128049953,2025-12-03,Quality not as expected,2735.96,80
RT0049961,SN251202049961,2025-12-10,Wrong item delivered,3285.66,80
RT0049963,SN251114049963,2025-11-24,Style/fit not as expected,1070.43,80
RT0049970,SN260223049970,2026-03-04,Style/fit not as expected,4276.54,80
RT0049991,SN260226049991,2026-03-03,Size issue,1542.05,80
RT0049993,SN260218049993,2026-03-01,Style/fit not as expected,2583.71,80
RT0049996,SN251104049996,2025-11-10,Size issue,2991.48,80
RT0050006,SN251128050006,2025-12-05,Late delivery,1100.35,80
RT0050008,SN260115050008,2026-01-19,Late delivery,2538.36,80
RT0050011,SN260207050011,2026-02-11,Size issue,829.28,80
RT0050016,SN251225050016,2025-12-29,Late delivery,2468.52,80
RT0050023,SN251208050023,2025-12-19,Size issue,5557.44,80
RT0050025,SN260208050025,2026-02-17,Size issue,1541.61,80
RT0050027,SN251104050027,2025-11-14,Size issue,3376.72,80
RT0050044,SN251104050044,2025-11-08,Quality not as expected,1753.03,80
RT0050048,SN260207050048,2026-02-21,Size issue,2769.24,80
RT0050051,SN260122050051,2026-02-03,Size issue,1044.33,80
RT0050059,SN260122050059,2026-01-25,Size issue,517.94,80
RT0050060,SN251024050060,2025-11-04,Style/fit not as expected,916.72,80
RT0050061,SN260219050061,2026-03-04,Style/fit not as expected,1376.92,80
RT0050065,SN260302050065,2026-03-11,Late delivery,3591.72,80
RT0050073,SN251024050073,2025-10-30,Quality not as expected,984.5,80
RT0050077,SN260103050077,2026-01-16,Quality not as expected,2001.34,80
RT0050078,SN260319050078,2026-03-23,Size issue,949.14,80
RT0050079,SN251204050079,2025-12-07,Quality not as expected,935.09,80
RT0050089,SN260123050089,2026-01-27,Size issue,2323.8,80
RT0050096,SN251219050096,2025-12-31,Size issue,2119.75,80
RT0050100,SN260306050100,2026-03-20,Late delivery,1404.72,80
RT0050106,SN260104050106,2026-01-10,Size issue,2120.24,80
RT0050112,SN260106050112,2026-01-08,Size issue,811.14,80
RT0050131,SN251030050131,2025-11-06,Style/fit not as expected,812.79,80
RT0050132,SN260215050132,2026-02-24,Wrong item delivered,1576.97,80
RT0050139,SN260318050139,2026-03-28,Style/fit not as expected,5822.14,80
RT0050148,SN260312050148,2026-03-24,Quality not as expected,4958.04,80
RT0050152,SN260217050152,2026-02-25,Quality not as expected,1265.97,80
RT0050160,SN251122050160,2025-12-03,Size issue,2360.88,80
RT0050162,SN251111050162,2025-11-23,Size issue,1822.88,80
RT0050170,SN260311050170,2026-03-25,Quality not as expected,7701.3,80
RT0050172,SN260109050172,2026-01-21,Quality not as expected,802.53,80
RT0050177,SN251227050177,2026-01-05,Size issue,842.49,80
RT0050179,SN251225050179,2026-01-04,Size issue,902.5,80
RT0050180,SN260128050180,2026-02-07,Quality not as expected,1455.98,80
RT0050186,SN260113050186,2026-01-25,Quality not as expected,1258.18,80
RT0050195,SN260107050195,2026-01-20,Style/fit not as expected,1752.21,80
RT0050201,SN251222050201,2026-01-03,Style/fit not as expected,1795.99,80
RT0050230,SN251120050230,2025-12-03,Style/fit not as expected,1988.17,80
RT0050232,SN260119050232,2026-02-01,Size issue,971.31,80
RT0050233,SN260106050233,2026-01-14,Quality not as expected,492.88,80
RT0050234,SN260219050234,2026-02-21,Size issue,1480.06,80
RT0050248,SN251228050248,2026-01-05,Size issue,2017.36,80
RT0050260,SN251123050260,2025-11-25,Late delivery,2482.5,80
RT0050262,SN251103050262,2025-11-11,Quality not as expected,2638.96,80
RT0050265,SN251015050265,2025-10-19,Size issue,1118.24,80
RT0050272,SN251230050272,2026-01-09,Size issue,1370.31,80
RT0050279,SN260319050279,2026-03-26,Size issue,1939.98,80
RT0050300,SN260101050300,2026-01-12,Quality not as expected,2381.17,80
RT0050302,SN260221050302,2026-02-23,Size issue,1897.16,80
RT0050303,SN251022050303,2025-10-27,Size issue,2659.94,80
RT0050306,SN260207050306,2026-02-09,Late delivery,2386.67,80
RT0050308,SN251210050308,2025-12-16,Quality not as expected,1899.44,80
RT0050309,SN251222050309,2025-12-27,Size issue,3078.62,80
RT0050311,SN260112050311,2026-01-23,Size issue,1352.03,80
RT0050332,SN251218050332,2025-12-21,Quality not as expected,789.89,80
RT0050335,SN251208050335,2025-12-21,Size issue,1436.41,80
RT0050342,SN260128050342,2026-01-31,Wrong item delivered,1327.26,80
RT0050344,SN260306050344,2026-03-17,Size issue,690.94,80
RT0050346,SN260318050346,2026-03-22,Style/fit not as expected,1850.63,80
RT0050356,SN260218050356,2026-02-26,Quality not as expected,3795.9,80
RT0050359,SN251119050359,2025-12-02,Quality not as expected,1906.66,80
RT0050360,SN260205050360,2026-02-10,Style/fit not as expected,3404.0,80
RT0050361,SN251014050361,2025-10-25,Size issue,3183.8,80
RT0050370,SN260324050370,2026-03-28,Wrong item delivered,2176.45,80
RT0050371,SN260225050371,2026-03-11,Style/fit not as expected,1945.18,80
RT0050372,SN251011050372,2025-10-20,Size issue,2145.51,80
RT0050373,SN251111050373,2025-11-23,Size issue,560.13,80
RT0050374,SN251010050374,2025-10-16,Size issue,5537.94,80
RT0050381,SN260110050381,2026-01-20,Quality not as expected,1855.53,80
RT0050382,SN251025050382,2025-11-02,Wrong item delivered,1014.65,80
RT0050387,SN260108050387,2026-01-22,Size issue,1314.84,80
RT0050391,SN260225050391,2026-03-03,Changed mind,4391.46,80
RT0050398,SN251117050398,2025-11-28,Quality not as expected,2334.65,80
RT0050409,SN260204050409,2026-02-18,Size issue,1994.82,80
RT0050414,SN251114050414,2025-11-25,Quality not as expected,1866.11,80
RT0050416,SN260203050416,2026-02-10,Wrong item delivered,1565.01,80
RT0050422,SN251112050422,2025-11-24,Size issue,1150.8,80
RT0050428,SN260121050428,2026-01-28,Quality not as expected,2310.48,80
RT0050431,SN251220050431,2025-12-24,Style/fit not as expected,5854.54,80
RT0050434,SN260205050434,2026-02-07,Size issue,1092.21,80
RT0050439,SN251127050439,2025-12-08,Size issue,1278.84,80
RT0050441,SN251108050441,2025-11-17,Style/fit not as expected,3745.9,80
RT0050454,SN260306050454,2026-03-19,Style/fit not as expected,2553.99,80
RT0050460,SN251011050460,2025-10-18,Style/fit not as expected,1341.28,0
RT0050465,SN251129050465,2025-12-04,Wrong item delivered,2292.18,80
RT0050474,SN251020050474,2025-10-28,Wrong item delivered,2018.56,0
RT0050480,SN251008050480,2025-10-14,Size issue,1418.8,80
RT0050486,SN251125050486,2025-11-29,Style/fit not as expected,1653.66,80
RT0050504,SN251121050504,2025-11-28,Size issue,1662.96,80
RT0050509,SN260214050509,2026-02-22,Size issue,1562.93,80
RT0050512,SN260303050512,2026-03-12,Changed mind,1998.14,80
RT0050529,SN251220050529,2025-12-29,Changed mind,845.01,80
RT0050531,SN251024050531,2025-11-07,Size issue,2735.22,80
